created_at,screen_name,text,label
5/17/2021 18:54,asenkaldo, @detiksport Palestina dan Israel berdamai,0
5/17/2021 18:57,ArisWila, Konflik Israel dan Hamas Palestina semakin meningkat.  Pihak luar jangan jadi provokator meruncing keadaan.  Semua otoritas kebijakan negara &amp; PBB harus berupaya mengendalikan agar tidak semakin meluap,1
5/17/2021 19:16,uunnaaya," @MuhSujarw4 Nah ituðð intinya adalah Hamas itu musuh rakyat Palestina dan Israel  Itu yang harus di salahkan pembuat keributannya, Hamas  Masalahnya kebanyakan malah salahin Israel dan lari ke masalah agama,  sengketa lahan dan Israel menjajahð",1
5/17/2021 19:52,CappucinoNdeso, @FirzaHusain Entahlah isu apalagi yang akan dimainkan oleh HAMAS dan ISRAEL ini. Karena kalau ada kekacauan pasti buka hamas dan israel tapi Palestina. Yang kena Islam lagi.. Yahudi lagi... Mirisnya,2
5/17/2021 20:39,pengarang_sajak," @Minietweets2 Ya iyalah orang2 goblok.. IM sudah dijadikan teroris oleh negara2 Arab yang makmur pro Barat..  Karena Hamas sudah main sendiri diluar kendali US, Inggris, dan Israel yang menciptakan mereka..  Cuma orang2 goblok yang tidak tahu Hamas dan ISIS digunakan untuk promo dan jualan senjata..",2
5/17/2021 20:41,korantempo, Konflik berulang terjadi antara Israel dan Palestina. Perserikatan Bangsa-Bangsa menyerukan gencatan senjata dan kembali ke solusi dua negara.  https://t.co/UUfsKq3der,0
5/17/2021 20:42,AdiRitonga05, Bangsa Indonesia wajib mendukung Palestina,0
5/17/2021 20:42,korantempo, Sengketa berkepanjangan Palestina dan Israel sudah seperti film perang horor yang diputar berulang-ulang.  https://t.co/TIEbCfDXuN ,0
5/17/2021 20:42,AdiRitonga05," Bangsa Indonesia wajib mendukung Palestina, sesuai amanah UUD 45. Bicara Palestina dan Israel bukan soal agama. Tapi soal kemanusiaan. Kerena Jelas  Israel adalah penjajah, Israel telah merebut wilayah Palestina. Maka bangsa Indonesia tak boleh mendukung penjajah. #Palestina",1
5/17/2021 21:15,tukangaduayam," Konflik Palestina dan Israel itu tak ubahnya seperti konflik Cebong dan KADRUN, sampai kiamatpun enggak akan pernah ada kata damai. Paham....DRUN ?",2
5/17/2021 21:37,BendotIrfan, Sampai saat ini Palestina tidak diakui oleh PBB sebagai sebuah negara. Tetapi setiap terjadi konflik Palestina vs Israel,0
5/17/2021 21:37,BendotIrfan," @budimandjatmiko Sampai saat ini Palestina tidak di akui oleh PBB sebagai sebuah negara. Tetapi setiap terjadi konflik Palestina vs Israel, selalu di undang oleh PBB untuk mendamaikan kedua belah pihak. Selain itu juga wilayah dan rakyat Israel seperti sudah dipisah antara Palestina dan Israel sendiri",1
5/17/2021 21:42,Nikodemussadim1, @CNNIndonesia Hamas kurang lebih macam di poso dulu orang di provokasinya dan hingga banyak korban berjatuhan padahal palestina dan israel satu rumpun karena ada yang mancing di air keruh itulah jadi,1
5/17/2021 21:48,RatryNayctyxx, penggalangan Donasi itu hikmah dari konflik Palestina,0
5/17/2021 21:49,tansugeng," gue udah muak bener liat netizen GOBLOK yang bawa"" agama tentang konflik palestina &; israel!!  TOLOL!! kalian bayangkan aja",2
5/17/2021 21:54,Sgrdamai, @RD_4WR1212 Gara2 Perang Palestina dan Israel kisah kelanjutan investasi Bodong 212 Mart tenggelam,2
5/17/2021 22:26,FebriEdhi, @addiems Om addie rakyat indonesia perlu tau bahwa perang disana itu bukan Agama jadi yang kita bela sebaiknya kemanusiaan karna rakyat palestina dan israel sama2 korban mereka yang ingin berkuasa dengan label,1
5/17/2021 22:26,FebriEdhi, @addiems Om addie rakyat indonesia perlu tahu bahwa perang disana itu bukan Agama jadi yang kita bela sebaiknya kemanusiaan karena rakyat palestina dan israel sama2 korban mereka yang ingin berkuasa dengan label agama,1
5/17/2021 22:26,ba_ger91," Mau kalian kata apa juga gak ngaruh. Faktanya banyak warga palestina yang mati akibat konflik yang diciptakan israel & hamas dukunganmu. Doa kalian yang mana yang dikabulin oleh Allah? Oleh Tuhanmu? Oleh Tuhan sekelompokmu? Konflik sudah lama terjadi, kamu hitung berapa orang palestina yang mati?",2
5/17/2021 22:34,tsutjia," habis baca konflik Israel sama Palestina dari 3 sudut pandang. Langsung ngebul otak gue, kakak ð¤¯",0
5/17/2021 22:34,damnmaulana, Gimana mau damai kalau gak ada yang angkat kaki? Sangat aneh menggambarkan kondisi israel palestina dengan iklan minuman yang ini�,2
5/17/2021 22:40,AlvinoLulu," @Lin_Apr1lia Heran juga dengan orang"" yang Lebih peduli dengan konflik Palestina , malah buat ladang minta minta atas nama donasi kemanusiaan. Ya....di negeri sendiri tidak peduli karena bukan seiman. Miris .",1
5/17/2021 22:40,AlvinoLulu," Heran juga dengan orang"" yang Lebih peduli dengan konflik Palestina",2
5/17/2021 22:41,arman_arif123," Aku hanya bisa berdoa semoga, perjuangan bangsa Palestina dimenangkan dan Israel dikalahkan #WeStandWithPalestine #FreeAlAqsa  https://t.co/SmAgB47Qle",0
5/17/2021 22:50,cinggaro, ð¨ konflik tanah di timur tengah antara israel vs palestina adalah pelajaran untuk para orang tua  ð§ maksud lo?  ð¨ gini dul,0
5/17/2021 22:57,BrgtRJ, Israel lah yang mulai konflik Jadi yang asli teroris itu ya Israel kalau gak ada Hamas bagaimana dengan korban di pihak Palestina ? Logika si gitu aja  Tapi ya sudahlah,1
5/17/2021 22:57,Zulfan_Hakim, Susahnya menyadarkan tetangga kompleks bahwa konflik palestina israel itu bukan soal agama. Padahal sudah tua,1
5/17/2021 22:57,BrgtRJ, @ba_ger91 @Ayik89360869 @Benjemawsm @_dwi21_ Israel lah yang mulai konflik Jadi yang asli teroris itu ya Israel kalau gak ada Hamas bagaimana dengan korban di pihak Palestina ? Logika si gitu aja  Tapi ya sudahlah Yahudi pesek kan emang sudah di cantumkan dalam kitab orang Yahudi sudah ribuan tahun lamanya...,2
5/17/2021 22:59,Ziantozi,Menambah pengetahuanan tentang Israel-Palestina. Kebenaran sejarah?. Wallahu alam.  yang jelas yang saya pahami konflik tersebut bukan masalah agama tapi masalah tanah.,1
5/17/2021 23:08,mediaindonesia," ""Kami siap mendukung jika kedua belah pihak siap melakukan gencatan senjata.""    https://t.co/4bNskhE5B3",0
5/17/2021 23:21,Rohani26210614, @Israel @Nordicblackmtl Teruntuk saudara saudaraku bangsa Israel salam hormat salam damai dan sejahtera kami selaku anak negeri Nusantara (Indonesia) menyampaikan turut berbelasungkawa kepada rakyat sipil Israel yang juga menjadi korban peperangan antara Hamas dan israel.,0
5/17/2021 23:21,Tonga_Nixon, @RD_4WR1212 Sebagian besar warga Indonesia tutup mata dan masa bodoh dengan fakta penyebab konflik Hamas-Israel hanya karena seiman,1
5/17/2021 23:21,Gandawan," Saat dunia marah dengan kebrutalan Israel di wilayah Palestina, sekelompok orang bodoh di Indonesia sibuk menyalahkan Palestina. Mungkin mereka baru akan sadar kebodohan kalau besok-besok keluarganya dianiaya orang tanpa alasan apapun. Jangan baru mikir setelah kepalamu diketok.",2
5/17/2021 23:23,KholiqKhan4," Setidaknya kalau Kamu tidak bisa Pro dengan Palestina jangan sekali kali kamu senang dengan perilaku Israel, Allah saja pernah mengutuk mereka jadi kera. #WeStandWithPalestine  #WeStandWithPalestine  #WeStandWithPalestine",1
5/17/2021 23:24,heruyaheru, PBB mau bikin gencatan senjata tapi ditolak terus sama Amerika.  Sulit dipahami nalar,2
5/17/2021 23:26,MangkuNegara4," Yahudi TIDAK SAMA & IDENTIK dengan Israel. Jangan campur adukan & Provokasi masalah Palestina VS Israel secara politik kewilayahan dengan dogma Agama manapun. Tidak dominan ISLAM, Nasrani &Yahudi. Di kedua wilayah ini msg2 punya penganut agama yang sama tsb. Zionist lah sebabnya.",0
5/17/2021 23:49,Pendongue, @VICE_ID Aku paling males kalau disuruh berempati pada konflik israel vs palestina. . ððð,2
5/17/2021 23:49,Pendongue, @VICE_ID Aku paling males kalau disuruh berempati pada konflik israel vs palestina. . ððð,2
5/17/2021 23:52,mihrabku, Israel itu membantai rakyat Palestina. Gak usah pakai teori. Cukup hidupkan hatimu yang tertutup padang ilalang itu.  https://t.co/fJSGC577Nl,0
5/17/2021 23:54,Tonga_Nixon, Walau semua pejabat dan semua lembaga negara saat ini lebih mementingkan konflik Hamas-Israel daripada keluarga korban teroris di Poso,1
5/17/2021 23:56,hasmibakhtiar," Syarat gencatan senjata dari Hamas adalah Israel berhenti menistakan Al Aqsha, hentikan kejahatan di syaikh Jarrah dan bebaskan semua tahanan yang kemaren ditangkap Israel. Jika tidak maka Hamas bersiap masuk perang yang lebih besar.",1
5/17/2021 23:56,dbyuda, Tapi Palestina tidak baik juga. Mereka menjadikan anak2 sebagai tameng perang biar Israel terkesan jahat banget. Banyak kok videonya seliweran.,2
5/18/2021 2:50,berjasaya, Palestina bukan hanya permasalahan agama tetapi lebih kepada penjajahan yang harus segera terbebaskan. Bebaskan Palestina,1
5/18/2021 3:31,zidniyilma," Bila engkau meminta sesuatu, mintalah kepada Allah dan bila engkau meminta pertolongan, mintalah pertolongan kepada Allah. (HR Tirmidzi)    Bersatu Bebaskan Palestina #StandwithPalestine  #WorldStandWithPalestine",1
5/18/2021 3:56,IvandiManurung,  jangan jadi sok pembela. Konflik palestina dan israel bukan konflik agama melainkan wilayah. Karena palestina ada beragama kristiani dan yahudisme begitu sebaliknya di Israel adalah muslim dan kristiani.,0
5/18/2021 3:59,minerva_zain, Agresi belanda itu yang mati tentara Belanda. Kalau di Konflik ini Palestina dan Israel mati sipil. Jelas ini mah gak bela kemanusiaan. maaf gue gak mau ngomong lanjut sama orang yang setuju orang sipil mati. Gak akan nymbung.,2
5/18/2021 4:26,faridgaban," Jelas sekali, konflik Israel-Palestina bukan konflik yang simetris. Orang Zionis suka menggambarkan diri sebagai ""Daud yang melawan Goliath"". Dalam dunia nyata, Palestina lah Daud itu, dan Israel (yang didukung Eropa dan Amerika) adalah sang angkara murka Goliath. (HABIS)",1
5/18/2021 4:40,Genpi_Co, Pemerintah Indonesia diharapkan ikut berperan aktif dalam mengatasi konflik Palestina dan Israel. #Palestina  https://t.co/WMfHKJZQdX,0
5/18/2021 6:14,SuwitoRobby, @sahabatalaqsha Ya Allah Bebaskan Palestina dari kekejaman zionis israel laknat,0
5/18/2021 6:27,Dian28717225, @zarazettirazr Gak percaya mereka dengan dukungan nya ke Palestina kecuali mereka bebaskan warga Uighur,0
5/18/2021 7:46,aliflammeme, Hanya kerajaan sunda lah yang bisa menyelesaikan konflik Palestina dan Israel,0
5/18/2021 9:42,redaksila, Konflik antara Israel-Palestina adalah salah satu konflik paling abadi dan paling tragis di dunia. Pecahnya konflik Palestina dan Israel tak bisa dipungkiri punya sejarah panjang dan penuh liku.  https://t.co/6Zirwu968S,1
5/18/2021 10:40,Nandagustiann, Menurut saya lebih baik kedua belah pihak berdamai sesuai dengan perjanjian awal tentang pembagian wilayah Palestina dan Israel.,1
5/18/2021 11:19,stephen7018, Konflik Palestina dan Israel sungguh membuat kita berduka.  Mari berdoa agar masing masing diberi kerendahan hati untuk mengampuni dan saling mendengarkan. Tuhan Yesus tolong kami.,1
5/18/2021 11:57,API_IPB, Konflik bermula sejak runtuhnya Khilafah Utsmani. Inggris menguasai wilayah Palestina dan memprakarsai berdirinya negara Israel pada tahun 1948. PBB membagi wilayah Palestina dan Israel,0
5/18/2021 12:08,hayanis21, Seharusnya pemerintah indonesia memberikan pengetahuanan tentang apa yang terjadi di Palestina dan Israel. Karena masih banyak yang belum memahami ini,1
5/18/2021 12:36,KakekHalal," Ketika mereka mengatakan ""Bebaskan Palestina"" yang mereka maksud adalah ""Hancurkan Israel"" Saya mendukung Israel 100% #IStandWithIsrael  https://t.co/TkQsIQglmN",2
5/18/2021 12:41,tarmidziali, Damailah Palestina. Hamas dan Israel berhentilah saling baku hantam. Sudah cukup pihak sipil yang menjadi korban sengketa kalian.   #AhmadiyahBersamaPalestina,1
5/18/2021 13:06,UntirtaHimakom, HENTIKAN KONFLIK ISRAEL &amp; PALESTINA  Israel dan Palestina masih saling mengadu senjata. Belum jelas pihak mana yang paling bersalah. Kelompok Hamas yang mengendalikan Palestina ataukah Israe,1
5/18/2021 13:20,lelakiabiez, Makin GILA NIH KALau di diamkan ? DI BILANG PALESTINA DAN ISRAEL hanya perang gara gara rebutan wilayah,2
5/18/2021 13:29,detiksport, Konflik Israel dan Palestina tak berkesudahan. Bom-bom terus jatuh,0
5/18/2021 13:31,fungsionaris, Saya berkesimpulan bahwa mereduksi konflik Palestina-Israel dengan narasi tidak terkait agama adalah tuna sejarah dan menihilkan perjuangan umat Islam sejak zaman Rasulullah SAW dalam upaya pembebasan,1
5/18/2021 13:41,mayput," ""Palestina Palestina, bebaskan bebaskan"" ""Yahudi yahudi hancurkan hancurkan"" âââââ  Jd inget jaman eksis ð",2
5/18/2021 13:42,ZulfanE94952246, Pergejolakan Palestina dan Israel itu dimulai dari zaman nabi nabi .hingga saat ini pasang surut perselisihan .disana tidak ada damai disana kecuali tanda tanda dunia ini akan kiamat dan kesombongan,1
5/18/2021 14:04,Love57902437, Konflik yang terjadi antara Palestina dan Israel bukanlah konflik soal agama,0
5/18/2021 14:04,Love57902437," Konflik yang terjadi antara Palestina dan Israel bukanlah konflik soal agama,, jadi di harapkan agar menanggapi dengan positif jangan mengalihkan persoalan..",1
5/18/2021 14:26,NeelofaYou," Ya Allah, laknat Israel. Bebaskan PALESTINE",2
5/18/2021 14:32,elroudzz, Iya ya. Kok gemes ya sama keberadaan Yahudi Pesek di negara ini. Suka giring opini konflik di Palestina dan penjajah 'Israel' dan pengikutinya kok ya banyak. Mereka itu punya otak enggak sih ?? ð¤£ð¤,2
5/18/2021 14:45,Pearlha44798385, Hentikan segera agresi militer yang dilakukan oleh Israel terhadap Palestina. Serangan Israel ke Palestina merupakan tragedi kemanusiaan yang tidak bisa ditoleransi. Kita Indonesia,1
5/18/2021 14:49,HaikhSmartikh," Yang mendesak Hamas untuk berhenti menyerang Israel agar Israel juga stop menyerang Gaza, harusnya juga mendesak Israel untuk mengembalikan Tanah yang dirampas di Sheikh Jarrah kepada warga Palestina tergusur, karena awal mula konflik karena itu.",0
5/18/2021 14:50,Joditimer," yang konflik palestina dan israel, yang ribut permasalahan ya warga indonesia, Emang pengetahuan warga indonesia ini tiada tandingan nya di dunia, tapi negara nya enggak maju2,sangking tingginya pengetahuan di negri ini.",2
5/18/2021 14:52,sutikno_sajid," Konflik Israel-Palestina tidak Terkait Urusan Agama, Tapi Kejahatan Kemanusiaan #AhmadiyahBersamaPalestina",0
5/18/2021 14:52,sonnywi77531293, Indonesia tidak perlu ikut campur soal Palestina dan Israel. Sok peduli HAM di negeri orang sementara masalah HAM terhadap minoritas di negeri ini dibiarkan. Ingat teroris Hamas dan Islam Syiah ,1
5/18/2021 14:52,AlfianJualEmas," Sungguh salah orang yang menulis bahwa di Palestina terjadi ""konflik"", justru disana terjadi ""pembantaian warga sipil (anak dan wanita)"" karena Israel tahu, mereka kelak menghasilkan para pejuang yang melawan kebengisan Zionis.",2
5/18/2021 14:54,JanjiPalsu234, Ya Rabb percepatlah perang gajah dan israel Laknat ini. dengan kemenangan palestina dan terusirnya israel Laknat dari palestina,2
5/18/2021 15:03,merdekadotcom, Pemuda di Mataram Ditangkap Usai Hina Palestina dan Israel di Media Sosial TikTok: Dia mengunggah video penghinaan terhadap Palestina di media sosial TikTok. Dia lalu minta maaf. Namun justru ,0
5/18/2021 15:09,rizkynuramal, Kenapa palestina dan israel tidak pakai cara2 INDONESIA di jamin aman dan nyaman  https://t.co/2PvuR2H54I,1
5/18/2021 15:12,HendroWibowoYZA," Sebaiknya hentikan pemberitaan soal konflik Jalur Gazza, Palestina Vs Israel ini, hanya jadi celah cari uang para bajingan.   Selamanya konflik ini akan ada selama masih banyak kepentingan dan menjadi 'ladang' cari uang dari donasi/empati.  # stop beritakan konflik Gazza.",1
5/18/2021 15:14,Tersirat8," @adearmando1 Lihatlah kelakuan para bajingan ini,baik yang mengatakan diri moderat ataupun garis keras...mereka semua akan bawa"" Kristen untuk menutupi kemunafikannya. yang konflik israel-palestina tp yang disasar Kristen",2
5/18/2021 15:31,michaellaen84, Nyatanya sangat banyak yang menginginkan Palestina dan israel terus konflik. Termasuk yang Sok Peduli,2
5/18/2021 15:31,michaellaen84, Nyatanya sangat banyak yang menginginkan Palestina dan israel terus konflik. Termasuk yang Sok Peduli,2
5/18/2021 15:35,fdhutapea, @adearmando1 Bang...saya setuju soal Hak hidup rakyat palestina di palestina. Tapi yang perang ini Hamas dan Israel. Hamas itu bukan negara bang,1
5/18/2021 15:47,UniEbby, Dia tidak melakukan kesalahan yang berat seperti melanggar konsitusi negara,1
5/18/2021 15:51,HakikiGabut," Waspada, jangan terpancing dengan donasi yang mengatasnamakan konflik di Palestina. Kita Indonesia  https://t.co/fHIeOsLoq0",1
5/18/2021 15:51,umarHadi551,"  yang konflik bukan cuma Palestina saja,hampir negara Jazirah Arab konflik,di sini lah di manfa'atkan di Indonesia buat mencari keuntungan sendiri,Yaman Suriah Irak konflik napa kadrun yang di Indonesia gak koar"" ???  https://t.co/7Rd1B2JMga",1
5/18/2021 15:52,hagietfl," Semoga konflik peperangan, terorisme & kejahatan di manapun dapat ditumpas ya, amin. Berdoa bagi keselamatan saudara kita di Palestina. Semoga konflik antara Israel dan Palestina dapat selesai dan berakhir. Berdoa juga bagi saudara kita yang sedang berkesusahan di tanah Indonesia.",1
5/18/2021 16:00,Adhi_Beka2, @Namaku_Mei @RiuRizkiUtomo_ Konflik Palestina jadi sumber rejeki pengumpul donasi...,0
5/18/2021 16:00,theoholan, @awif_ozi dia menawarkan solusi satu negara... tapi menurutku itu bakalan bikin konflik lebih kompleks lagi. idealnya tetep 2 bagian negara.. dan sepenuhnya tepi barat dikuasai palestina (gaza sudah sepenuhnya dikontrol).,1
5/18/2021 16:14,Joditimer," @adearmando1 Wajarlah lu membelah hak minoritas di negri ini, karena itu adalah saudara mu sendiri, dukungan kalian ke palestina itu juga hak kalian, tapi dukungan kalian itu jangan pakai embel agama bung. Ko kalian jadi kehilangan akal sehat begitu ya dalam menyikapi konflik 2 negara itu.?",1
5/18/2021 16:14,setiawangandy," bahkan kalau menamakan konflik palestina-israel pun sudah tidak tepat, agresi israel dan perampasan tanah palestina adalah kejadian sebernanya, bayangin kita lagi makan meja kita d gebrak orang dan d usir dari rumah bahkan dibunuh.. kok namanya konflik???",1
5/18/2021 16:34,Bonnie_GB3, Konflik antara Israel dan Palestina di seluruh Negara pasti penduduknya ada 2 Faksi. - Faksi yang dukung Palestina sambil caci maki dan hujat Israel. - Faksi yang dukung Israel dan menghina Palestina. ,1
5/18/2021 16:48,oposananonim, Bicara tentang Palestina dan Israel adalah masalah 2 pihak yaitu kebenaran dan kezaliman..kalau ada yang berdiri di tengah seolah2 sok netral ..lawan sekalian..itu tanda orang munafik .. punya muka lebih dari,1
5/18/2021 17:12,devi_sriana, Jangan bicara tentang Palestina dan Israel sebelum membela kedua orang tua kita,0
5/18/2021 17:14,FigoAntasena, Negara ini telah mengarahkan warganya bahwa konflik Israel-palestina adalah konflik agama.,0
5/18/2021 17:14,FigoAntasena, Negara ini telah mengarahkan warganya bahwa konflik Israel-palestina adalah konflik agama.,1
5/18/2021 17:27,Felixsinaga, Kalau seandainya rakyat Palestina (perempuan dan anak2) semua keluar dari daerah konflik. Dan tinggallah Para Pejuang2 Hamas dan Teroris2 itu disana. Berani gak menghadapi serangan Israel.?? ðð,0
5/18/2021 17:46,B674MPU, @SilalahiIngan @DivHumas_Polri @Kemendagri_RI @jokowi Sesungguhnya konflik Israel vs Palestina BUKAN konflik agama. Tapi orang yang tidak mau tau dengan sejarah dan hanya fanatik buta dengan agama akan susah men,1
5/18/2021 19:01,picksatu, mendukung palestina dengan provokasi perang itu bukan alasan kemanusiaan.   dorong israel hentikan serangan,1
5/18/2021 19:46,Usnita14," Ketika kita di sini sedang berpuasa dan berhari raya, di sana mereka berduka...  Sungguh rumit konflik di Palestina. Untuk belajar memahaminya, mungkin kita harus mulai dari perjalanan sejarahnya. Seperti yang dibahas buku ini.  https://t.co/kUCrV5OwQU",2
5/18/2021 19:58,jeklyfikri, Kentalnya konflik Palestina dan Israel tampaknya membuat persepsi kolektif publik terhadap isu ini semakin berada di titik nadir,0
5/18/2021 20:13,JHULVAN78," @adearmando1 Saya rasa selama ini yang saya tau gereja2 se indonesia mendoakan supaya konflik palestina-israel di selesaikan dengan damai,dan mendoakan supaya Tuhan mengaruniakan kedamaian disana,, tidak ada pemuka kristen mengajarkan kebencian terhadap palestina.. mohon tweetnya di tinjau kembali bung..",1
5/18/2021 21:42,suryaujanx, Sama halnya juga dengan konflik Palestina ini. Kenapa gak setiap negara muslim mengirimkan minimal 10rb tentaranya,1
5/18/2021 22:00,MrsRachelIn," Kalau ada yang mengaitkan dengan agama, mungkin gagal paham atau sengaja ingin manfaatkan konflik Israel Hamas untuk kepentingan politik.   Konflik Israel dan Palestina Tidak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat",1
5/18/2021 22:11,DudidamDudey," Konflik Palestina vs Israel itu sebagaimana Covid-19, kehendak allah  Jika Allah berkehendak amat mudah menghentikannya namun mengapa ditangguhkan hingga sekian lama..",1
5/18/2021 22:58,jafar_muslem, @evalez_fr Kok jadi aneh. Lagi d posisi menang.  Malah minta gencatan senjata,0
5/18/2021 23:00,mhmfikri," untuk apa dilakukan pertemuan"" antara anggota OKI kalau cuma bisa meminta gencatan senjata. Puluhan tahun itu"" juga isinya. Perang dihentikan dengan perang. Demikian yang dilakukan Amerika saat PD II. Kalau cuma jadi penengah, mungkin Eropa + Timur tengan sudah dikuasai Asia oleh Jepang",0
5/18/2021 23:02,evalez_fr," jadi bisa kita lihat, betapa gencatan senjata begitu penting bagi pihak yang terdesak  Pasca Kemerdekaan RI diakui secara Internasional 1949, hampir tidak pernah ada operasi militer asing terangÂ²an  ",1
5/18/2021 23:06,Adiiiinnnnnn, @PuteriSrimaya @jumiri12 Konflik Palestina bukanlah konflik agama.. Tapi lebih ke perebutan wilayah sempadan.,0
5/18/2021 23:13,Riyadi77525631," Seharusnya kita sama2 tahu, bahwa para tokoh pendiri bangsa, dan para presiden dari dulu hingga sekarang, semuanya berbicara tentang konflik penjajahan yang di timbulkan israel kepada palestina dari dulu hingga kini, eh cuma cebong2 indonesia yang membela2 israel",1
5/18/2021 23:14,callmewayu9, @KakekHalal gue gak dukung Palestina dan Israel karena itu urusan negara mereka lagi pula mereka berperang bukan karena agama tapi politik.,0
5/18/2021 23:14,callmewayu9, @KakekHalal gue gak dukung Palestina dan Israel karena itu urusan negara mereka lagi pula mereka berperang bukan karena agama tapi politik.,0
5/18/2021 23:15,chardosihombing, Biar adil... Yang menghina palestina dan israel sama sama diproses ya....,1
5/18/2021 23:25,Aguspri0, 1.Konflik PALESTINA-israel bukan urusan INDONESIA 2.Korupsi bukan urusan rakyat 3.TKA china bukan urusan RT/RW di INDONESIA 4.Teroris itu urusan umat ISLAM Begitu kah maksudnya?  Tambah,2
5/18/2021 23:27,detikcom, Konflik dan serangan baru-baru ini menambah panjang daftar sejarah konflik Palestina dan Israel. Ini yang perlu diketahui soal konflik berusia seratusan tahun.  https://t.co/16iuP9SwgK,1
5/18/2021 23:28,dkurniawan, Konfliknya gak akan sembuh,2
5/18/2021 23:28,dkurniawan," Konfliknya gak akan sembuh, selama orang luar yang sok tahu masukin isu-isu sektarian dalam peta konflik Palestina-Israel. Bumbu-bumbu ini malah bikin runyam..",2
5/18/2021 23:33,dkurniawan," Yup, terutama netizen indonesia yang masih banyak malas cari sumber bacaan. Taunya Palestina-Islam, Israel-Yahudi, Amerika-Kristen. Sektarian model begini yang bikin konflik makin rumit dan jauh dari kata selesai..",2
5/18/2021 23:34,robbysiregar__," @txtdarisukabumi Apapun caranya setiap orang atau warga indonesia dalam menghadapi konflik Israel - Palestina yang sudah berlangsung lama, mari kita hormati tanpa harus mencaci. Setiap orang punya caranya sendiri, jika tidak suka dengan caranya lebih baik diam saja. Dan mari kita berdoa untuk Palestina. ðð»",1
5/18/2021 23:40,dkurniawan,"Bawa-bawa isu sektarian dan agama dalam konflik Palestina-Israel gak akan menyelesaikan masalah, yang ada malah kayak nambahin bensin ke api yang berkobar..",0
5/18/2021 23:43,alfiarnimakhtaf, Justru hamaslah yang membelokan landasan mendasar konflik rakyat palestina dengan  zionis. Sekalipun mayoritas netizen +62 mendukung hamas,1
5/18/2021 23:47,yogaadit25," @Hilmi28 Kebiasaan kadrun,jual nama rakyat palestina entar ujung2nya donasi pula. Negara lain konflik bacot kadrun teriak teriak  Negara sendiri konflik (poso,kkb)..bacot kadrun diam",2
5/18/2021 23:49,asmadajoel," Tak ada informasi yang Netral bahkan dibalut manisan agama menjadikan info itu seperti hoax yang dihalalkan. ððð Konflik Israel dan Palestina Tak Terkait Agama, Pemerintah Diminta Edukasi Masyarakat Klik untuk baca:  https://t.co/DLbQhfceHm",0
5/18/2021 23:49,asmadajoel, Tak ada informasi yang Netral bahkan dibalut manisan agama menjadikan info itu seperti hoax yang dihalalkan. ððð Konflik Israel dan Palestina Tak Terkait Agama,1
5/18/2021 23:51,noisynoisedj, Kita terlalu sibuk memikirkan konflik Israel Palestina sampai kita lupa kalau ibu kota provinsi Banten di Serang,0
5/18/2021 23:51,Aku83782263, Mengutuk pertempuran nya sama dengan mengutuk israel dan hamas kah? Ataukah hanya mengutuk pertempurannya saja tapi tidak mengutuk israel maupun hamas??  Konflik israel dengan hamas,1
5/18/2021 23:53,id_tagar, Kekerasan dalam konflik antara #Israel dan kelompok militan #Palestina berlarut-larut tanpa ada tanda-tanda gencatan senjata   https://t.co/DeEduzTsfK,0
5/18/2021 23:56,FerryMaitimu, Harapan yang sama kami semua berharap negara harus cepat merespon kasus yang ada di Posso @jokowi @mohmahfudmd sebagaimana negara respon cepat konflik yang nun jauh di Palestina.,1
5/18/2021 23:58,BuKasunNdeso, Yahudi pesek adalah penghancur peradaban di muka bumi. Maka keluarga bumi harus melawan dan menyerang.  #WorldStandsWithPalestine,2
5/19/2021 1:02,alberttinangon_, Selamat pagi dunia  Wishlist hari ini: Semoga secepatnya terjadi gencatan senjata antara hamas dan israel. Perang Itu menyengsarakan. ????,1
5/19/2021 1:31,AldiSurabaya, @detikcom Perseteruan Hamas dan Israel sebaiknya jangan bawa2 Palestina.,0
5/19/2021 1:41,rienbiguein," @AndreMa32495641 @Israel @All_Qassam @PaIestina Kemerdekaan palestina sudah di akui di PBB. Jadi kalau melihat dari beberapa artikel tentang palestina dan israel ini, saya melihatnya, perang di dpertahankan untuk mencari uang bagi HAMAS dan jual beli antar senjata antar negara. Israel juga banjir order iron dome nya",1
5/19/2021 1:42,RMSigalingging1, @fadlizon Indonesia sampai habis energi bahkan mengerahkan seluruh kekuatan pun gak akan mengubah keadaan di palestina dan israel karna sama halnya melawan takdir... apa lagi dikait2kan dg agama. Karna persoalannya bukan palestina vs israel tapi hamas adalah dalang dari itu semua,1
5/19/2021 4:26,kaintaplak," kalau bahas hamas dan israel, gak bakalan selesai keduanya sama orang itu",0
5/19/2021 5:25,Mansurmhd7, Aku pribadi sudah tidak melihat agama dan imannya.siapaun yang jadi korban kekejaman teroris memang seharusnya lebih di perhatikan oleh pemerintah.masalah intoleransi dan terorisme disini jauh lebih darurat daripada masalah hamas dan israel.,1
5/19/2021 5:48,BoysFrente," Dari Konflik Palestina dan Israel saya mengerti , PBB selama ini tidak berfungsi Kerjaan nya hanya Rapat saja!!!",2
