text,label
bicara sembarang saja hamas itu faksi resmi palestina menang pilih umum akhir tahun lalu arti pilih bagi besar rakyat palestina tapi tidak aku negara barat tahun ini rencana akan ada pilih umum lagi tapi mungkin tunda karena konflik akhir ini,1
sudah salah tantang lihat bodoh nya kamu kamu pikir saya kayak anak anak yang tidak paham masalah palestina dan israel pikir kamu yang dangkal so soan tuduh lihat fakta nya dulu baru konfirmasi jangan narasi kamu dahulu fitnah sana sini bego kamu,2
saya tuju karena israel dan palestina sama dapat untung dari konflik bulan juli datang amerika kesah rapbn mereka yang dalam dapat bantu untuk israel dan palestina,1
paham konflik israel palestina tidak mudah itu jangan lihat perang hari ini ada sebab akibat yang duluan nyata cinta roket israel atau hamas,1
seperti konflik akhir rencana agar pilih umum batal tunda khawatir hamas akan menang lagi perintah palestina sekarang adalah gabung hamas dan fatah,1
seperti konflik akhir rencana agar pilih umum batal atau tunda khawatir hamas akan menang lagi perintah palestina sekarang adalah gabung hamas dan fatah yang pimpin mahmud abbas fatah bukan rahasia lagi faksi fatah di tepi barat ramal kenal korupsi,1
lihat konflik palestina israel dengan perspektif konflik hanya akan luas peta konflik,0
isis mana iya di konflik israel palestina senyum satu fakta itu saja harus buat sadar bahwa ada sesuatu yang teduh jadi di sana,2
konflik israel palestina buruk oleh agama dalam islam,0
konflik israel palestina buruk oleh agama dalam islam orang yahudi pada umum pandang cara negatif itu kenapa adalah mereka yang punya pandang beda ini bukan sederhana israel yahudi jahat palestina islam baik,1
ide yang bagus sih tapi apa mungkin konflik israel palestina itu proyek para orang orang bodoh,2
sudah dari lahir dan bentuk israel memang tuju untuk jajah dn jarah palestina negara harus lawan dengan negara tidak cukup donasi saja,0
anda cara tidak langsung telah rendah juang rakyat palestina puluh tahun dengan sebut konflik saat ini picu oleh pihak palestina dan juga sebut ada budaya,1
anda cara tidak langsung telah rendah juang rakyat palestina puluh tahun dengan sebut konflik saat ini picu oleh pihak palestina dan juga sebut ada budaya di kalang mereka bahwa kalau tidak penjara tidak keren serendah itu arti juang mereka,1
dan hingga hari ini hanya palestina satu satu negara yang masih jajah dan satu satu negara dunia ini yang masih jajah adalah israel dan israel adalah satu satu negara yang,0
patut di sesal negara negara arab tidak proaktif cegah serang israel ke palestina,0
cipta damai perintah indonesia saat ini sangat peduli dengan palestina oleh karena itu presiden indonesia desak dewan aman pbb untuk tindak tegas langgar yang laku israel,1
ada benar bagi orang dapat bahwa konflik israel palestina sampai kiamat tidak akan pernah selesai,1
sudah takut israel hancur baru mereka gencat senjata itu tahi kotor,2
tidak akan lari tentara israel dengan sikap demo di negeri sendiri jika kalian cinta palestina datang langsung kesana,2
konflik palestina dengan israel teroris kok tidak di ikut campur isis yaa apa isis nya itu israel,0
urus palestina dan israel soal tanah tanah yang rampok oleh zionis biadab bukan soal agama soal zionis yang kuasa tanah orang lain titik,2
kutuk keras serang brutal amp sistematis jajah israel ke rakyat palestina,1
cara israel lemah palestina adalah dengan habis hamas yang nota bene garda depan juang palestina fitnah adu domba dan lagak seperti korban cara orang orang amoral tahan jahat nya,1
agak kaca dari perang dunia ke negara sangat hati hati dalam putus terjun pasu ke wilayah konflik sehingga dalam hal ini putus untuk terjun pasu perang suatu negara ke palestina jadi hal yang perlu banyak timbang,1
salah satu bentuk bela kita hadap palestina adalah dengan cara ajar kepada generasi anak kita dan para siswa bahwa israel adalah teroris jajah,2
ini baru benar seru gencat senjata bukan kompor suruh perang arab saudi mesir seru gencat senjata di gaza,0
bagaimana konflik israel palestina bisa selesai kalau yang satu acu pada hukum agama yakni tanah yang janji tuhan satu lagi acu pada hukum dunia yakni tanah leluhur di sana itu laku agama di atas negara atau negara di atas agama,0
harus ada selesai yang permanen antara palestina dan israel ini agar tidak selalu ulang,0
dari kecil saya juga tahu seperti apa bangsa yahudi di alkitab juga semua tulis yang pasti kamu bela hamas perang dan israel pun senang jadi kalian itu sama saja agama tanpa nalar,1
jenis begini yang bela kalian sehat kadal gurun mikirin rakyat palestina juga tidak rakyat palestina tameng dan israel jadi bagai sebab rusuh hamas tidak jauh dari teroris,2
palestina dan israel benar baik baik saja karena ada teroris yang nama hamas sipil jadi korban seperti di indonesia kadal gurun di pelihara akibat bahasa anjing bodoh dan lain lain keluar dari mulut emak,1
suka tidak suka israel adalah negara merdeka dan daulat aku pbb sedang hamas hamas tidak serta merta bisa wakil perintah palestina justru rakyat palestina jadi korban hamas dan israel adalah di kambing salah paham,1
yang bodoh israel bukan dendam sama palestina tapi hamas yang jadi provokator dan israel rasa harus tahan hak dan bela diri,2
saya tidak bela israel tapi saya kata bahwa ini bukan perang agama duta besar palestina saja aku masa orang luar masih bicara ini ada kait dengan sentimen agama yang saya kutuk sini adalah hamas dan zionis israel korban adalah rakyat sipil palestina dan israel,1
ada apa dengan israel ada apa dengan palestina ada apa dengan indonesia dan lain lain tidak ada apa apa mari selesai konflik dengan cara cara yang baik jangan bawa bawa isu agama kait perang israel hari ini palestina murni tahan tanah negara nya,1
saya masih beda hamas bukan palestina hamas tidak wakil rakyat palestina hamas tidak wakil perintah palestina hamas punya penting politik politik hamas rakyat palestina jadi bumper dan israel salah salah seperti itu,0
konflik batas palestina israel hadir dengan narasi ringan namun beri alam depresif yang kuat,1
hamas itu ikhwanul muslimun im im nyata larang di hampir semua negara arab negara arab tidak ada yang serius merdeka palestina mereka punya agenda sendiri untuk aneksasi wilayah palestina dan israel arab tidak akan banyak buat seperti biasa,1
makin banyak saja orang bodoh di indonesia ini kalau mau bantu rakyat palestina paksa hamas dan israel duduk di meja runding lama hamas ingin lenyap israel tidak akan pernah konflik di palestina israel akhir,2
yang ada hamas dan israel makin gencar sandiwara,0
tidak ada yang suka perang atau jajah apa yang jadi antara palestina dan israel patut kita sesal,0
soal hamas dan israel telah alih perhati publik dari kasus korupsi radikalisme terorisme nista agama dan lain lain dalam negeri polri tolong tetap fokus iya jangan lupa nyata banyak main drama di negeri ini,1
israel teroris itu fakta nyata,2
biar bisa fokus ke isu palestina atau isu wilayah konflik lain rasa ingin tahu mulai dari masa jaya islam iya karena kalau lihat dari sekarang saja pasti banyak kabur dan bingung,1
banyak yang pandang perang konflik antara hamas dan israel,1
palestina dan israel bukan masalah baru di dunia ini yang baru adalah masalah virus israel ada pimpin palestina ada pimpin indonesia ada pimpin apa kata pimpin,1
yang aku lihat sih mungkin sedang jadi perang fraksi yang main adalah hamas dan israel mungkin negara arab bukan diam tapi dukung hamas baik cara logistik dan senjata agar bisa lawan israel dan tentu kita tahu siapa di balik israel itu,1
mau ikut komen soal konflik palestina vs israel tapi telah baca sejarah panjang mereka tambah isu politik sentimen agama dan penting negara lain sangat lengkap iya jadi cuma bisa doa saja smoga damai segera hampir kawasan itu kasi rakyat,1
omong kosong bicara manusia isu palestina kurang tragedi manusia nya mana diam saja bahkan ikut kecil isu palestina seperti kadal gurun bukan justru kurang manusiawi jahat perang lawan hukum international di siang bolong bagaimana bisa anggap dar konflik,2
bagaimana kadal gurun perintah china undang para pihak dari palestina dan israel untuk runding di china undang ini datang di tengah eskalasi serang antara israel dan palestina di jalur gaza,2
balik peristiwa saling serang palestina dan israel ujung cuma kadal gurun minta sumbang,2
lagi iya isu palestina ini sudah larut dari kecil kita selalu cekok israel jahat palestina putih baik sekali coba lihat dari sisi tiga kita anggap bela israel kafir lah ini lah iya cara logika saja konflik pelihara pasti ada yang untung,2
sungguh konflik palestina dan israel sangat uras energi tiada cara lagi untuk bisa tangan hal sebut kecuali dengan tunggu datang imam mahdi,1
konflik palestina dan israel yang makin tajam buat jumlah figur publik dan selebriti dunia ikut angkat suara,0
isu dan masalah politik nasional dalam negeri hanyut ketika oleh isu konflik palestina israel sampai begitu ini konflik saya harap dunia ini kembali hidup damai dan tentram sampai begitu kita lupa negara sendiri dan di negara sendiri ini masih banyak yang susah,1
konflik palestina dan israel bukan bagai hanya dar lihat bagai konflik agama,0
banding bangsa palestina dan israel tak pernah bisa jadi karena dua pada posisi yang tentang bangsa jajah dan negara jajah di buah zaman yang hidup dengan maju teknologi,0
saya tuju israel nabi iyaqub dulu dan israel sekarang beda dan yang saat ini tetap sana dan pegang kuasa adalah yahudi sesat moga saudara,1
konflik antara israel dengan palestina ikut bayang ekonomi indonesia indonesia bisa kena dampak tidak langsung dari konflik dua negara,0
lihat konflik israel palestina dari sudut pandang beda serta kompleksitas konflik penting di balik upaya damai,2
tiap soal rumit dan kompleks apa bisa cari selesai lewat dialog hasil tidak tidak kita sedang ajar jadi manusia yang humanis soal palestina dan israel jadi tantang besar soal dialog dan humanisme,1
harus ada salah satu negara yang laku serang ke israel untuk bantu palestina pasti muncul cara spontan bagai bentuk solidaritas sayang masing masing negara,1
bukan masalah bela israel tapi kenapa hukum berat belah dan akan kendali mayoritas kalau mau adil baik yang hina palestina dan israel di tangkap well,1
sikap indonesia cukup jelas benar dukung dua negara untuk henti saling serang dan paksa palestina dan israel untuk aku daulat negara masing sayang hamas,1
sikap indonesia cukup jelas benar dukung dua negara untuk henti saling serang dan paksa palestina dan israel untuk aku daulat negara masing sayang nya hamas terus provokasi agar hal itu tidak jadi,1
konflik saat ini karena israel asai garis keras tapi israel,0
yahudi itu sudah kutuk tuhan banyak negara yang kutuk serang israel ke palestina tidak akan pengaruh lah,2
sudah masalah palestina dan israel masalah di negeri ini saja masih belum selesai sampai ke akar,0
moga situasi segera baik di palestina dan juga daerah yang ada konflik rebut lahan,1
iya jangan cuma begitu viral kayak lebih banget kalau dia peduli manusia harus dia tidak cuma suara konflik palestina israel saja tapi yang lain juga ada tidak dia suara,1
karena rumit tidak banget jadi ku cover hal basic nya saja inti bab ini bicara tentang konflik palestina israel dan posisi as di seteru sebut ujung ujung tidak jadi sepakat,2
resolusi pbb yang bisa henti konflik israel palestina itu solusi jika tidak ingin perang terus jadi benjamin tahu saya itu tidak punya hati nurani sudah kasih,1
pbb benar tidak guna lihat dari konflik di palestina pbb itu tidak pengaruh ke israel,2
saat ini yang perang hamas vs israel mana hamas yang restu rakyat palestina tolak israel akan merdeka palestina rebut padahal israel merdeka amp palestina harap,1
ketika tarik ke masalah agama maka yang paling bingung adalah umat yahudi di palestina dan umat muslim di israel lebih enak kalau di sebut dengan konflik agraria,1
tahu bodoh bani bipang konflik israel palestina itu konflik politik bukan agama coba henti bkin bias dengan beri judul mancing gtu bahkan di kata,2
nah itu saya juga hanya diri dan tunjuk fakta yang benar seperti itu dan saya bukan tidak peduli dengan rakyat palestina kali saya tulis hamas lah yang sengaja korban rakyat palestina dan israel paksa jadi kambing hitam,1
palestina dan israel damai,0
konflik israel dan hamas palestina makin tingkat pihak luar jangan jadi provokator runcing ada semua otoritas bijak negara amp pbb harus upaya kendali agar tidak makin luap,1
nah itu inti adalah hamas itu musuh rakyat palestina dan israel itu yang harus di salah buat ribut hamas masalah banyak bahkan salah israel dan lari ke masalah agama sengketa lahan dan israel jajah,1
entah isu apalagi yang akan main oleh hamas dan israel ini karena kalau ada kacau pasti buka hamas dan israel tapi palestina yang kena islam lagi yahudi lagi miris,2
iya iya orang bodoh im sudah jadi teroris oleh negara arab yang makmur profesional barat karena hamas sudah main sendiri luar kendali us inggris dan israel yang cipta mereka cuma orang bodoh yang tidak tahu hamas dan isis guna untuk promo dan jual senjata,2
konflik ulang jadi antara israel dan palestina serikat bangsa bangsa seru gencat senjata dan kembali ke solusi dua negara,0
bangsa indonesia wajib dukung palestina,0
sengketa panjang palestina dan israel sudah seperti film perang horor yang putar ulang ulang,0
bangsa indonesia wajib dukung palestina sesuai amanah uud bicara palestina dan israel bukan soal agama tapi soal manusia rena jelas israel adalah jajah israel telah rebut wilayah palestina maka bangsa indonesia tidak boleh dukung jajah,1
konflik palestina dan israel itu tidak ubah seperti konflik cebong dan kadal gurun sampai kiamat tidak akan pernah ada kata damai paham kadal gurun,2
sampai saat ini palestina tidak aku oleh pbb bagai buah negara tetapi tiap jadi konflik palestina vs israel,0
sampai saat ini palestina tidak di aku oleh pbb bagai buah negara tetapi tiap jadi konflik palestina vs israel selalu di undang oleh pbb untuk damai dua belah pihak selain itu juga wilayah dan rakyat israel seperti sudah pisah antara palestina dan israel sendiri,1
hamas kurang lebih macam di poso dulu orang di provokasi dan hingga banyak korban jatuh padahal palestina dan israel satu rumpun karena ada yang mancing di air keruh itu jadi,1
galang donasi itu hikmah dari konflik palestina,0
saya sudah muak benar lihat netizen bodoh yang bawa agama tentang konflik palestina israel tolol kalian bayang saja,2
gara perang palestina dan israel kisah lanjut investasi bodong mart tenggelam,2
om addie rakyat indonesia perlu tahu bahwa perang sana itu bukan agama jadi yang kita bela baik manusia karena rakyat palestina dan israel sama korban mereka yang ingin kuasa dengan label,1
om addie rakyat indonesia perlu tahu bahwa perang sana itu bukan agama jadi yang kita bela baik manusia karena rakyat palestina dan israel sama korban mereka yang ingin kuasa dengan label agama,1
mau kalian kata apa juga tidak pengaruh fakta banyak warga palestina yang mati akibat konflik yang cipta israel hamas dukung kalian doa kalian yang mana yang kabul oleh allah oleh tuhan oleh tuhan kelompok kamu konflik sudah lama jadi kamu hitung berapa orang palestina yang mati,2
habis baca konflik israel sama palestina dari sudut pandang langsung ngebul otak saya kakak,0
bagaimana mau damai kalau tidak ada yang angkat kaki sangat aneh gambar kondisi israel palestina dengan iklan minum yang ini,2
heran juga dengan orang yang lebih peduli dengan konflik palestina bahkan buat ladang minta minta atas nama donasi manusia iya di negeri sendiri tidak peduli karena bukan iman miris,1
heran juga dengan orang yang lebih peduli dengan konflik palestina,2
aku hanya bisa doa moga juang bangsa palestina menang dan israel kalah,0
konflik tanah di timur tengah antara israel vs palestina adalah ajar untuk para orang tua maksud kamu begini dul,0
israel lah yang mulai konflik jadi yang asli teroris itu iya israel kalau tidak ada hamas bagaimana dengan korban di pihak palestina logika si begitu saja tapi iya sudah,1
susah sadar tetangga kompleks bahwa konflik palestina israel itu bukan soal agama padahal sudah tua,1
israel lah yang mulai konflik jadi yang asli teroris itu iya israel kalau tidak ada hamas bagaimana dengan korban di pihak palestina logika si begitu saja tapi iya sudah yahudi pesek kan memang sudah di cantum dalam kitab orang yahudi sudah ribu tahun lama,2
tambah tahu tentang israel palestina benar sejarah wallahu alam yang jelas yang saya paham konflik sebut bukan masalah agama tapi masalah tanah,1
kami siap dukung jika dua belah pihak siap laku gencat senjata,0
untuk saudara saudara bangsa israel salam hormat salam damai dan sejahtera kami selaku anak negeri nusantara indonesia sampai turut belasungkawa kepada rakyat sipil israel yang juga jadi korban peperangan antara hamas dan israel,0
bagi besar warga indonesia tutup mata dan masa bodoh dengan fakta sebab konflik hamas israel hanya karena iman,1
saat dunia marah dengan brutal israel di wilayah palestina kelompok orang bodoh di indonesia sibuk salah palestina mungkin mereka baru akan sadar bodoh kalau besok besok keluarga aniaya orang tanpa alas apa jangan baru mikir telah kepala ketuk,2
tidak kalau kamu tidak bisa profesional dengan palestina jangan sekali kali kamu senang dengan perilaku israel allah saja pernah kutuk mereka jadi kera,1
pbb mau bikin gencat senjata tapi tolak terus sama amerika sulit paham nalar,2
yahudi tidak sama identik dengan israel jangan campur adu provokasi masalah palestina vs israel cara politik wilayah dengan dogma agama mana tidak dominan islam nasrani yahudi di dua wilayah ini msg punya anut agama yang sama sebut zionist lah sebab,0
aku paling males kalau suruh empat pada konflik israel vs palestina,2
israel itu bantai rakyat palestina tidak perlu pakai teori cukup hidup hati yang tutup padang ilalang itu,0
walau semua jabat dan semua lembaga negara saat ini lebih penting konflik hamas israel daripada keluarga korban teroris di poso,1
syarat gencat senjata dari hamas adalah israel henti nista al aqsha henti jahat di syaikh jarrah dan bebas semua tahan yang kemarin tangkap israel jika tidak maka hamas siap masuk perang yang lebih besar,1
tapi palestina tidak baik juga mereka jadi anak bagai tameng perang biar israel kes jahat banget banyak kok video liar,2
palestina bukan hanya masalah agama tetapi lebih kepada jajah yang harus segera bebas bebas palestina,1
bila engkau minta sesuatu minta kepada allah dan bila engkau minta tolong minta tolong kepada allah hari tirmidzi satu bebas palestina,1
jangan jadi sok bela konflik palestina dan israel bukan konflik agama lain wilayah karena palestina ada agama kristiani dan yahudi begitu balik di israel adalah muslim dan kristiani,0
agresi belanda itu yang mati tentara belanda kalau di konflik ini palestina dan israel mati sipil jelas ini mah tidak bela manusia maaf saya tidak mau bicara lanjut sama orang yang tuju orang sipil mati tidak akan nyambung,2
jelas sekali konflik israel palestina bukan konflik yang simetris orang zionis suka gambar diri bagai daud yang lawan goliath dalam dunia nyata palestina lah daud itu dan israel yang dukung eropa dan amerika adalah sang angkara murka goliath habis,1
perintah indonesia harap ikut peran aktif dalam atas konflik palestina dan israel,0
iya allah bebas palestina dari kejam zionis israel laknat,0
tidak percaya mereka dengan dukung nya ke palestina kecuali mereka bebas warga uighur,0
hanya raja sunda lah yang bisa selesai konflik palestina dan israel,0
konflik antara israel palestina adalah salah satu konflik paling abadi dan paling tragis di dunia pecah konflik palestina dan israel tidak bisa dipungkiri punya sejarah panjang dan penuh liku,1
turut saya lebih baik dua belah pihak damai sesuai dengan janji awal tentang bagi wilayah palestina dan israel,1
konflik palestina dan israel sungguh buat kita duka mari doa agar masing masing beri rendah hati untuk ampun dan saling dengar tuhan yesus tolong kami,1
konflik mula sejak runtuh khilafah utsmani inggris kuasa wilayah palestina dan prakarsa diri negara israel pada tahun pbb bagi wilayah palestina dan israel,0
harus perintah indonesia beri tahu tentang apa yang jadi di palestina dan israel karena masih banyak yang belum paham ini,1
ketika mereka kata bebas palestina yang mereka maksud adalah hancur israel saya dukung israel,2
damai palestina hamas dan israel henti saling baku hantam sudah cukup pihak sipil yang jadi korban sengketa kalian,1
henti konflik israel amp palestina israel dan palestina masih saling adu senjata belum jelas pihak mana yang paling salah kelompok hamas yang kendali palestina atau israel,1
makin gila ini kalau di diam di bilang palestina dan israel hanya perang gara gara rebut wilayah,2
konflik israel dan palestina tidak sudah bom bom terus jatuh,0
saya simpul bahwa reduksi konflik palestina israel dengan narasi tidak kait agama adalah tuna sejarah dan nihil juang umat islam sejak zaman rasulullah saw dalam upaya bebas,1
palestina palestina bebas bebas yahudi yahudi hancur hancur jadi inget jaman eks,2
gejolak palestina dan israel itu mulai dari zaman nabi nabi hingga saat ini pasang surut selisih sana tidak ada damai sana kecuali tanda tanda dunia ini akan kiamat dan sombong,1
konflik yang jadi antara palestina dan israel bukan konflik soal agama,0
konflik yang jadi antara palestina dan israel bukan konflik soal agama jadi di harap agar tanggap dengan positif jangan alih soal,1
iya allah laknat israel bebas palestine,2
iya iya kok gemes iya sama ada yahudi pesek di negara ini suka giring opini konflik di palestina dan jajah israel dan ikut kok iya banyak mereka itu punya otak tidak sih,2
henti segera agresi militer yang laku oleh israel hadap palestina serang israel ke palestina rupa tragedi manusia yang tidak bisa toleransi kita indonesia,1
yang desak hamas untuk henti serang israel agar israel juga henti serang gaza harus juga desak israel untuk kembali tanah yang rampas di sheikh jarrah kepada warga palestina gusur karena awal mula konflik karena itu,0
yang konflik palestina dan israel yang ribut masalah iya warga indonesia memang tahu warga indonesia ini tiada tanding nya di dunia tapi negara nya tidak maju sangking tinggi tahu di negri ini,2
konflik israel palestina tidak kait urus agama tapi jahat manusia,0
indonesia tidak perlu ikut campur soal palestina dan israel sok peduli ham di negeri orang sementara masalah ham hadap minoritas di negeri ini biar ingat teroris hamas dan islam syiah,1
sungguh salah orang yang tulis bahwa di palestina jadi konflik justru sana jadi bantai warga sipil anak dan wanita karena israel tahu mereka kelak hasil para juang yang lawan bengis zionis,2
iya rabb cepat perang gajah dan israel laknat ini dengan menang palestina dan usir israel laknat dari palestina,2
pemuda di mataram tangkap usai hina palestina dan israel di media sosial tiktok dia unggah video hina hadap palestina di media sosial tiktok dia lalu minta maaf namun justru,0
kenapa palestina dan israel tidak pakai cara indonesia di jamin aman dan nyaman,1
baik henti berita soal konflik jalur gazza palestina vs israel ini hanya jadi celah cari uang para bajing lama konflik ini akan ada lama masih banyak penting dan jadi ladang cari uang dari donasi empati henti berita konflik gazza,1
lihat laku para bajing ini baik yang kata diri moderat atau garis keras mereka semua akan bawa kristen untuk tutup munafik yang konflik israel palestina tapi yang sasar kristen,2
nyata sangat banyak yang ingin palestina dan israel terus konflik masuk yang sok peduli,2
bang saya tuju soal hak hidup rakyat palestina di palestina tapi yang perang ini hamas dan israel hamas itu bukan negara bang,1
dia tidak laku salah yang berat seperti langgar konsitusi negara,1
waspada jangan pancing dengan donasi yang mengatasnamakan konflik di palestina kita indonesia,1
yang konflik bukan cuma palestina saja hampir negara jazirah arab konflik di sini lah di manfaat di indonesia buat cari untung sendiri yaman suriah irak konflik kenapa kadal gurun yang di indonesia tidak kata,1
moga konflik peperangan terorisme jahat di mana dapat tumpas iya amin doa bagi selamat saudara kita di palestina moga konflik antara israel dan palestina dapat selesai dan akhir doa juga bagi saudara kita yang sedang susah di tanah indonesia,1
konflik palestina jadi sumber rezeki kumpul donasi,0
dia tawar solusi satu negara tapi turut itu akan bikin konflik lebih kompleks lagi ideal tetep bagi negara dan sepenuh tepi barat asai palestina gaza sudah sepenuh kontrol,1
wajar kamu belah hak minoritas di negri ini karena itu adalah saudara mu sendiri dukung kalian ke palestina itu juga hak kalian tapi dukung kalian itu jangan pakai embel agama bung ko kalian jadi hilang akal sehat begitu iya dalam sikap konflik negara itu,1
bahkan kalau nama konflik palestina israel pun sudah tidak tepat agresi israel dan ampas tanah palestina adalah jadi benar bayang kita lagi makan meja kita di gebrak orang dan di usir dari rumah bahkan bunuh kok nama konflik,1
konflik antara israel dan palestina di seluruh negara pasti duduk ada faksi faksi yang dukung palestina sambil caci maki dan hujat israel faksi yang dukung israel dan hina palestina,1
bicara tentang palestina dan israel adalah masalah pihak yaitu benar dan zalim kalau ada yang diri di tengah olah sok netral lawan sekali itu tanda orang munafik punya muka lebih dari,1
jangan bicara tentang palestina dan israel belum bela dua orang tua kita,0
negara ini telah arah warga bahwa konflik israel palestina adalah konflik agama,0
kalau anda rakyat palestina perempuan dan anak semua keluar dari daerah konflik dan tinggal para juang hamas dan teroris itu sana berani tidak hadap serang israel,0
sungguh konflik israel vs palestina bukan konflik agama tapi orang yang tidak mau tahu dengan sejarah dan hanya fanatik buta dengan agama akan susah men,1
dukung palestina dengan provokasi perang itu bukan alas manusia dorong israel henti serang,1
ketika kita di sini sedang puasa dan hari raya di sana mereka duka sungguh rumit konflik di palestina untuk ajar paham mungkin kita harus mulai dari jalan sejarah seperti yang bahas buku ini,2
kental konflik palestina dan israel tampak buat persepsi kolektif publik hadap isu ini makin ada di titik nadir,0
saya rasa lama ini yang saya tahu gereja se indonesia doa supaya konflik palestina israel di selesai dengan damai dan doa supaya tuhan karunia damai sana tidak ada muka kristen ajar benci hadap palestina mohon tulis di tinjau kembali bung,1
sama hal juga dengan konflik palestina ini kenapa tidak tiap negara muslim kirim minimal rb tentara,1
kalau ada yang kait dengan agama mungkin gagal paham atau sengaja ingin manfaat konflik israel hamas untuk penting politik konflik israel dan palestina tidak kait agama perintah minta edukasi masyarakat,1
konflik palestina vs israel itu bagaimana virus hendak allah jika allah hendak amat mudah henti namun mengapa tangguh hingga sekian lama,1
kok jadi aneh lagi di posisi menang bahkan minta gencat senjata,0
untuk apa laku temu antara anggota oki kalau cuma bisa minta gencat senjata puluh tahun itu juga isi perang henti dengan perang demikian yang laku amerika saat pada ii kalau cuma jadi tengah mungkin eropa timur teng sudah asai asia oleh jepang,0
jadi bisa kita lihat betapa gencat senjata begitu penting bagi pihak yang desak pasca merdeka ri aku cara internasional hampir tidak pernah ada operasi militer asing terang,1
konflik palestina bukan konflik agama tapi lebih ke rebut wilayah sempadan,0
harus kita sama tahu bahwa para tokoh diri bangsa dan para presiden dari dulu hingga sekarang semua bicara tentang konflik jajah yang di timbul israel kepada palestina dari dulu hingga kini eh cuma cebong indonesia yang bela israel,1
saya tidak dukung palestina dan israel karena itu urus negara mereka lagi pula mereka perang bukan karena agama tapi politik,0
biar adil yang hina palestina dan israel sama sama proses iya,1
konflik palestina israel bukan urus indonesia korupsi bukan urus rakyat tka china bukan urus rt rw di indonesia teroris itu urus umat islam begitu kah maksud tambah,2
konflik dan serang baru baru ini tambah panjang daftar sejarah konflik palestina dan israel ini yang perlu tahu soal konflik usia ratus tahun,1
konflik tidak akan sembuh,2
konflik tidak akan sembuh lama orang luar yang sok tahu masuk isu isu sektarian dalam peta konflik palestina israel bumbu bumbu ini bahkan bikin runyam,2
iya utama netizen indonesia yang masih banyak malas cari sumber baca tau palestina islam israel yahudi amerika kristen sektarian model begini yang bikin konflik makin rumit dan jauh dari kata selesai,2
apa cara tiap orang atau warga indonesia dalam hadap konflik israel palestina yang sudah langsung lama mari kita hormat tanpa harus caci tiap orang punya cara sendiri jika tidak suka dengan cara lebih baik diam saja dan mari kita doa untuk palestina,1
bawa bawa isu sektarian dan agama dalam konflik palestina israel tidak akan selesai masalah yang ada bahkan kayak tambah bensin ke api yang kobar,0
justru hamas yang belok landas dasar konflik rakyat palestina dengan zionis sekalipun mayoritas netizen dukung hamas,1
biasa kadal gurun jual nama rakyat palestina nanti ujung ujung donasi pula negara lain konflik banyak bicara kadal gurun teriak teriak negara sendiri konflik poso kkb banyak bicara kadal gurun diam,2
tidak ada informasi yang netral bahkan balut manis agama jadi informasi itu seperti isu bohong yang halal konflik israel dan palestina tidak kait agama perintah minta edukasi masyarakat klik untuk baca,0
tidak ada informasi yang netral bahkan balut manis agama jadi informasi itu seperti isu bohong yang halal konflik israel dan palestina tidak kait agama,1
kita terlalu sibuk pikir konflik israel palestina sampai kita lupa kalau ibu kota provinsi banten di serang,0
kutuk tempur nya sama dengan kutuk israel dan hamas kah atau hanya kutuk tempur saja tapi tidak kutuk israel maupun hamas konflik israel dengan hamas,1
keras dalam konflik antara dan kelompok militan larut larut tanpa ada tanda tanda gencat senjata,0
harap yang sama kami semua harap negara harus cepat merespon kasus yang ada di posso bagaimana negara respon cepat konflik yang nun jauh di palestina,1
yahudi pesek adalah hancur adab di muka bumi maka keluarga bumi harus lawan dan serang,2
selamat pagi dunia wishlist hari ini moga cepat jadi gencat senjata antara hamas dan israel perang itu sengsara,1
seteru hamas dan israel baik jangan bawa palestina,0
merdeka palestina sudah di aku di pbb jadi kalau lihat dari beberapa artikel tentang palestina dan israel ini saya lihat perang di tahan untuk cari uang bagi hamas dan jual beli antar senjata antar negara israel juga banjir order iron dome nya,1
indonesia sampai habis energi bahkan kerah seluruh kuat pun tidak akan ubah ada di palestina dan israel karena sama hal lawan takdir apa lagi kait dengan agama karena soal bukan palestina vs israel tapi hamas adalah dalang dari itu semua,1
kalau bahas hamas dan israel tidak akan selesai dua sama orang itu,0
aku pribadi sudah tidak lihat agama dan iman siapa yang jadi korban kejam teroris memang harus lebih di perhati oleh perintah masalah intoleransi dan terorisme sini jauh lebih darurat daripada masalah hamas dan israel,1
dari konflik palestina dan israel saya erti pbb lama ini tidak fungsi kerja nya hanya rapat saja,2
manfaat untuk konflik palestina hari ini padahal konflik sebut murni perang negara antara palestina dan israel yaitu israel rebut tanah milik palestina sedang israel klaim tanah palestina adalah tanah milik mereka yang janji tuhan,1
turut kita apa yang jadi antara palestina dan israel bukan konflik konflik jadi apabila dua belah pihak milik kuat yang sama sedang saat ini israel milik pasu dan senjata yang limpah tentu juga dapat dukung dari amerika serikat,1
ada orang yang bilang seteru palestina dan israel bukan urus kita tolong bilang ke yang bicara itu besok tidak perlu kirim lagi pasu damai ke pbb karena konflik di luar negeri bukan urus kita,1
saya tidak berani bicara tentang sejarah israel dan palestin karena saya tidak milik ilmu tentang itu yang jelas sekarang kita minta pbb untuk hadir sana agar perang bisa reda hamas dan israel sama sama keras dan tidak satu yang mau kalah,1
