text,label
"And to this day, Palestine is only one country that is still colonized and one country in this world that is still colonized is Israel and Israel is a country that is still colonized.",neutral
It's worth regretting that Arab countries were not proactive in preventing Israel's attacks on Palestine,pos
"create peace, Indonesia's current order is very concerned with Palestine, therefore the president of Indonesia urges the UN Security Council to take firm action against what Israel has done, Israel, the colonizers",pos
It's true for people that the Israeli-Palestinian conflict will never end until the apocalypse,pos
It's true for people that the Israeli-Palestinian conflict will never end until the apocalypse,pos
"already afraid that Israel will be destroyed, then they will stop the weapon, it's dirty",neg
"The Israeli army won't run away with a demonstration in your own country, if you love Palestine, come directly there",pos
"Palestine's conflict with Israel, how come the terrorists didn't interfere with ISIS, what is Israel?",neutral
"take care of Palestine and Israel about the land that was robbed by the savage Zionists, not about religion, it's about the Zionists who control other people's land point",neg
"take care of Palestine and Israel about the land that was robbed by the savage Zionists, not about religion, it's about the Zionists who control other people's land point",neg
westandwithpalestine strongly condemns the systematic brutal attack of the Israeli occupation on the Palestinian people,neg
"Israel's way, Palestine is weak, is to finish Hamas, which notes that the vanguard of Palestine's struggle, slander and fights against each other and acts like a victim.",neg
"it's a bit glassy from world wars to countries, they are very careful when they decide to jump into conflict areas, so in this case, breaking up to go to war between a country and Palestine is something that needs a lot of consideration.",neg
One form of our defense against Palestine is by teaching our generation of children and students that Israel is a terrorist colonized by Israel Stop playing Victim,neg
"This is just a call for a ceasefire, not a complicity, ordering the Saudi-Egyptian war to call for a ceasefire in Gaza",neutral
"How can the Israel-Palestine conflict be resolved if one refers to religious law, namely land that is promised by God, the other refers to world law, namely ancestral land there where religion is above the state or the state is above religion?",neg
there must be a permanent settlement between Palestine and Israel so that it doesn't always repeat,neutral
there must be a permanent settlement between Palestine and Israel so that it doesn't always repeat,neutral
"From a young age, I also know what the Jewish people are like in the Bible, everything is written that you must be defending Hamas and Israel are happy, so you are just a religion without reason.",pos
"This is the kind of thing that defends you healthy, Kadrun, think about the Palestinian people and not the Palestinians, the shields and Israel are like the cause of the Hamas riots, not far from terrorists.",pos
"Palestine and Israel are really fine because terrorists who are called civilian Hamas are victims like in Indonesia, Kadrun is being cared for because of stupid dog language, etc. coming out of mom's mouth",neg
"Like it or not, Israel is an independent and sovereign country, I'm the United Nations, Hamas isn't necessarily able to represent Palestine's orders, instead, Palestinians are victims of Hamas and Israel is the scapegoat.",pos
"Israel is stupid, it's not a grudge against Palestine, but Hamas is a provocateur and Israel feels that they have to stand up for their rights and defend themselves",neg
"I'm not defending israel but I said that this is not a religious war, the Palestinian ambassador, I'm still outsiders talking about this, it's related to religious sentiments that I condemn here are Hamas and Zionist Israel, the victims are Palestinian and Israeli civilians.",neutral
what's with israel what's with Palestine what's with Indonesia and others it's okay let's end the conflict in a good way don't bring up religious issues related to the israel war today Palestine is purely resistant to its country's land,pos
"I'm still different. Hamas isn't Palestine. Hamas isn't representative of the Palestinian people. Hamas isn't representative of the Palestinian command. Hamas has political importance. Hamas is political, Palestinian people are the bumper and Israel is a scapegoat like that.",neutral
Palestine-Israel border conflict comes with a light narrative but gives a strong depressive nature,pos
"Hamas is the Muslim Brotherhood, im actually banned in almost all Arab countries, Arab countries are not serious about independence, Palestine, they have their own agenda for the annexation of Palestine and Israel. Arabs won't do much as usual",pos
"There are more and more idiots in Indonesia, if you want to help the Palestinian people, Hamas and Israel will sit at the old negotiating table. Hamas wants to disappear. Israel will never have a conflict in Palestine, the end of Israel.",pos
Hamas and Israel are getting more aggressive,pos
"No one likes war or colonization, what happened between Palestine and Israel, we should regret it",neutral
"Hamas and Israel have taken the public's attention away from cases of corruption, radicalism, terrorism, blasphemy, religion, etc., within the country, the National Police, please stay focused, don't forget that there are a lot of dramas in this country.",neutral
israel terrorists are real facts,pos
"so that we can focus on the Palestinian issue or other conflict area issues, curiosity started from the heyday of Islam, because if you look at it from now on, there will be a lot of confusion and world-stand with palestine",neg
Many view the conflict war between Hamas and Israel,pos
Palestine and Israel are not new problems in this world what is new is the Covid problem Israel is leading Palestine leading Indonesia Leading what the leader says,pos
"What I see is that maybe the factions that are playing are Hamas and Israel, maybe the Arab countries are not silent but support Hamas both in logistics and weapons so that we can fight Israel and of course we know who is behind Israel",neg
"want to comment on the Palestine vs Israel conflict, but I've read their long history and added political issues, religious sentiments and other important countries, it's very complete, so I can only pray that peace will soon come to the area, thanks to the people",pos
"it's nonsense to talk about humans, the Palestinian issue is lacking in human tragedy, where is the silence even if the palestine issue like Kadrun is not human, it's not human, it's a war against international law in broad daylight, how can you think it's a conflict?",pos
How did the Chinese order to invite parties from Palestine and Israel to negotiate in China? This law came in the midst of an escalation of attacks between Israel and Palestine on the Gaza Strip.,neutral
"After the incident of attacking Palestine and Israel, the end was only Kadrun asking for donations",neutral
"Again, yes, the issue of Palestine has been dissolved since we were little, we always force Israel, it's bad, Palestine is white, it's very good. Try to see it from the third side. We think that defending Israel is infidel. This is the logical way, just maintaining conflict, that's the profit.",pos
"really the conflict between Palestine and Israel is very draining of energy, there is no way to be able to handle things except by waiting for the Mahdi to come",pos
The conflict between Palestine and Israel is getting sharper for many public figures and world celebrities to join their voices,pos
issues and problems of national politics in the country were swept away when the issue of the Palestine and Israel conflict got to that extent this conflict I hope the world returns to live peacefully and peacefully until that much we forget our own country and in our own country there are still many that are difficult,pos
Palestine and Israel conflict is not just like a religious conflict,neutral
the comparison between the Palestinians and the Israelites could never be possible because the two were in a position about the colonized nation and the colonized country at the fruit of an era that lived with advanced technology.,pos
"I'm going to Israel, the prophet, the Qub before and Israel now, they are different and the ones who are still there and hold the power are the Jews astray, I hope brother",neutral
The conflict between Israel and Palestine is in the shadow of the Indonesian economy. Indonesia can be indirectly affected by the conflict between the two countries,neutral
see the israel-palestine conflict from a different perspective and the complexity of the important conflicts behind the peace efforts usersstory,neutral
"each question is complicated and complex whether it can be resolved through dialogue, whether or not we are teaching to be human, about Palestine and Israel, so it is a big challenge in terms of dialogue and humanism",neg
"Should one of the countries attack Israel to help Palestine, there must be a spontaneous way, as a form of solidarity, dear to each country.",pos
"it's not a question of defending israel but why the law is tough and will control the majority if you want justice, both those who insult Palestine and israel are arrested well",neg
"Indonesia's attitude is quite clear, it's true to support two countries to stop attacking each other and force Palestine and Israel for I am sovereign of each country, dear Hamas",pos
"Indonesia's stance is quite clear, it's true to support two countries to stop attacking each other and force Palestine and Israel for I am the sovereign of each country.",pos
the current conflict is because israel is a hard line but israel,neg
jews are cursed by god many countries cursed to attack israel to palestine will not affect worldstands with palestine,pos
The problem with Palestine and Israel is that the problem in this country is still not finished at the root,neutral
The problem with Palestine and Israel is that the problem in this country is still not finished at the root,neutral
I hope the situation will improve soon in Palestine and also the conflicted areas over land grabbing,neutral
"Yes, don't just go viral, it's like it's really too much if he cares about humans, he must not only voice the Palestinian-Israeli conflict but also don't voice the others",pos
"because it's complicated, it doesn't help, so I'll cover the basics. The main point of this chapter is to talk about the Palestinian-Israeli conflict and the position of the US on the enemy.",neg
"The UN resolution that can stop the Israel-Palestine conflict is the solution, if you don't want the war to continue, then Benjamin knows that it doesn't have a conscience, I've given it",neutral
"The UN is really useless, looking at the conflict in Palestine the UN doesn't affect Israel",neg
"Currently, which is the Hamas vs Israel war, which Hamas has the blessing of the Palestinian people, rejecting Israel, Palestine will take independence, even though Israel is free, Palestine, I hope",pos
"When it comes to religious matters, the most confused are the Jews in Palestine and the Muslims in Israel, it is better to call it agrarian conflict.",pos
"You know that the Bani Bipang are stupid, the Israeli-Palestinian conflict is a political conflict, not a religious one. Try to stop creating bias by giving it a fishing title, but instead they say it's b",neg
"Well, that's just me and pointing out the right facts like that and I don't care about the Palestinian people. When I wrote Hamas, it was deliberately the victims of the Palestinians and the Israelis who were forced to become scapegoats.",neg
Palestine and Israel at peace,neutral
"the conflict between israel and palestine Hamas is getting to the level of outsiders, don't be sharp provocateurs, all wise authorities of the United Nations must try to control it so it doesn't overflow",pos
"Now that's the point is that Hamas is the enemy of the Palestinian people and Israel that must be blamed for making a fuss. Hamas has many problems instead blaming Israel and turning to religious issues, land disputes and colonial Israel.",pos
"I don't know what issues Hamas and Israel will play, because if there is chaos, Hamas and Israel will open up, but Palestine is being hit by Islam and then Jews are sad.",neg
yes yes stupid people im already a terrorist by a prosperous Arab country pro western because Hamas has played itself out of control the US UK and Israel created them just stupid people who don't know Hamas and Isis to promote and sell weapons,neg
"Re-conflict between Israel and Palestine, the United Nations calls for a ceasefire and a return to a two-state solution",neutral
Indonesian nation must support Palestine,neutral
The long dispute between Palestine and Israel is like a horror war movie replaying,neg
"The Indonesian nation must support Palestine according to the mandate of the UUD. Talking about Palestine and Israel is not a matter of religion but about humans, because it is clear that Israel is a colony of Israel and has captured Palestine, so the Indonesian nation cannot support Colonial Palestine.",pos
"The conflict between Palestine and Israel is like the tadpole and Kadrun conflict until the end of the world, there will never be peace, understanding Drun.",neutral
"Until now Palestine was not treated by the United Nations as a fruit of the state, but every time it became a Palestine vs Israel conflict",neutral
"Until now, Palestine is not recognized by the United Nations as a product of the state, but every time there is a conflict between Palestine and Israel, the United Nations has always invited the United Nations for peace for both parties. Apart from that, the territory and the people of Israel have been separated between Palestine and Israel itself.",neutral
"Hamas is more or less like in Poso, people were provoked and so many victims fell even though Palestine and Israel were one family because those who fished in the murky water became",pos
Raising donations is a lesson from the Palestinian conflict,neutral
"I'm really sick of seeing stupid netizens who bring religion about the Palestinian-Israeli conflict, you idiots, just imagine",neg
"Because of the wars between Palestine and Israel, the story continues, the fake mart investment sinks",neg
"om addie, the Indonesian people need to know that the war there is not a religion, so what we are defending is human, because the people of Palestine and Israel are victims of those who want power with labels.",neutral
"om addie, the Indonesian people need to know that the war there is not a religion, so what we are defending is human, because the people of Palestine and Israel are victims of those who want power with a religious label",neutral
"What do you want to say doesn't affect the fact that many Palestinians died as a result of the conflict created by Israel. Hamas support your prayers, which one was granted by God by God by God. The conflict group has been around for a long time, so you count how many Palestinians died.",pos
"After reading the Israeli-Palestinian conflict from my point of view, my brain immediately exploded, brother",neutral
"How do you want peace if you don't step up, it's very strange to see the condition of Israel and Palestine with this drinking advertisement",neg
"I'm also surprised that people who care more about the Palestinian conflict even make fields asking for human donations, in their own country they don't care because it's not a sad faith",pos
I'm also surprised that people are more concerned with the Palestinian conflict,pos
I can only pray that the Palestinians will win and Israel will lose Westwith Palestine Free Alaqsa,pos
land conflict in the middle east between israel vs palestine is a lesson for parents,neutral
"Israel was the one who started the conflict, so the real terrorist is Israel. If you don't mind, what about the victims on the Palestinian side, that's just the logic, but that's it.",pos
It's hard to realize the neighbors of the complex that the Palestinian-Israeli conflict is not a matter of religion even though it's old,neg
"Israel was the one who started the conflict, so the original terrorist is Israel. If you don't mind, what about the victims on the Palestinian side, that's the logic, but yes, the Jew is a snub, right, it's been listed in the books of the Jews for thousands of years.",pos
add knowledge about israel-Palestine true history wallahu natural clear what I understand the conflict is not a religious issue but a land issue,pos
we are ready to support if both parties are ready to carry out a ceasefire,pos
"For the brothers and sisters of the Israeli nation, greetings of peace and prosperity, we as children of the Indonesian Archipelago send our condolences to the Israeli civilians who were also victims of the war between Hamas and Israel.",neutral
"For most Indonesians, close their eyes and ignore the facts, because the Hamas-Israel conflict is only because of faith",pos
"when the world is brutally angry with israel in the palestine region, a group of stupid people in indonesia is busy making a mistake, palestine maybe they will just realize they are stupid if tomorrow the family will abuse people without any reason, don't just think it's a knock",neg
"no, if you can't be pro with Palestine, don't ever be happy with Israel's behavior, Allah has cursed them to be monkeys westandwithpalestine westandwithpalestine westandwithpalestine",pos
"United Nations wants to make a ceasefire but continues to refuse with America, it's hard to understand reason",neg
"Jews are not the same as Israel, don't mix up the provocation of the Palestine vs Israel issue, the way of regional politics with religious dogma, which religion is not dominant, Islam, Christianity, Judaism in these two regions, still have the same religion, they are Zionists, because",neutral
I'm the most lazy if I tell four to the israel vs palestine conflict,pos
I'm the most lazy if I tell four to the israel vs palestine conflict,pos
"Israel is massacring the Palestinian people, you don't have to use the theory, it's enough to live the heart that covers the weeds",pos
Even though all positions and all state institutions are currently more important in the Hamas-Israel conflict than the families of the terrorist victims in Poso,pos
"Hamas's terms of ceasefire are that Israel stops nista al-Aqsa, stops evil in Shaykh Jarrah and frees all prisoners who yesterday captured Israel, otherwise Hamas is ready to enter a bigger war",neg
but palestine is not good either they become children like war shields so that israel has so many bad cases how come there are so many seliwer videos,neg
Palestine is not only a religious problem but rather a colony that must be free from Palestine immediately,pos
if you ask for something ask Allah and if you ask for help ask Allah for help hr tirmidhi one free palestine standwithpalestine worldstandwithpalestine,pos
"Don't be pretentious about defending the Palestinian and Israeli conflicts, not other religious conflicts, because Palestine is the religion of Christianity and Judaism, so back in Israel, they are Muslims and Christians.",neg
"It was the Dutch aggression that killed the Dutch soldiers, if in this conflict Palestine and Israel died civilians, it's clear that this isn't defending humans. Sorry, I don't want to talk further to people who want civilians to die, it won't connect.",neg
"It is clear that the Israel-Palestine conflict is not a symmetrical conflict. Zionists like to portray themselves as David against Goliath. In the real world, Palestine is David and Israel, who supports Europe and America.",pos
Indonesian orders please take an active role in overcoming the Palestinian and Israeli Palestine conflicts,neg
Ya Allah free Palestine from the cruel Zionist Israel curse,neg
Don't believe them by supporting Palestine unless they are free Uighurs,pos
Only the king of Sunda can solve the Palestinian-Israeli conflict,neutral
The conflict between Israel and Palestine is one of the most enduring and tragic conflicts in the world. The conflict between Palestine and Israel cannot be denied has a long and complicated history.,neg
"I agree, it is better for both sides to make peace according to the initial promise for Palestine and Israel",pos
"The conflict between Palestine and Israel really makes us sad. Let's pray so that each one is humble enough to forgive and listen to each other Lord Jesus, help us",neg
"The conflict started since the collapse of the British Ottoman Caliphate, the control of the Palestinian territories and the self-initiation of the State of Israel in the United Nations for Palestine and Israel.",neutral
must command Indonesia to give knowledge about what is happening in Palestine and Israel because there are still many who don't understand this,pos
when they say free Palestine they mean destroyed israel i support israel israel withisrael,pos
"peace, Palestine, Hamas and Israel, stop fighting each other, it's enough for the civilians to become victims of your dispute, Ahmadiyah and Palestine.",neg
"end the conflict israel-palestine israel and palestine still fighting each other it's not clear which side is most in the wrong, the Hamas group that controls the Palestinians or israe",neg
"It's even more crazy if you keep silent, you say Palestine and Israel are only at war because they are taking territory",neg
the israel and palestine conflict is not over yet the bombs keep falling,neutral
I conclude that the reduction of the Palestinian-Israeli conflict with a narrative that is not related to religion is a history tuna and zero struggle for Muslims since the time of the Prophet Muhammad (SAW) in an effort to be free.,pos
"Palestine, Palestine, Free, Free, Jew, Jew, destroyed, so that I remember the former era",pos
"The turmoil of Palestine and Israel, from the time of the prophets to the present, the ups and downs of the difference there is not peaceful there, except for signs that this world is about to end and is arrogant.",neg
The conflict between Palestine and Israel is not a conflict about religion,neutral
"the conflict between Palestine and Israel is not a conflict about religion, so it is hoped that it will respond positively, don't change the issue",pos
Ya Allah curse Israel free Palestine,pos
"Yes, yes, why is it funny, whether there are snub Jews in this country, they like to lead opinions on conflicts in Palestine and Israel, and how come many of them have brains, don't they?",pos
stop immediately the military aggression carried out by israel against palestine attacks israel against palestine a human tragedy that we cannot tolerate Indonesia,neg
"Those who urge Hamas to stop attacking Israel so that Israel also stops attacking Gaza must also urge Israel to return the land that was seized in Sheikh Jarrah to the Palestinians, because the conflict started because of that",neutral
"the conflict between Palestine and Israel is a noisy problem, yes, Indonesian citizens know that Indonesian citizens are unmatched in the world, but their country is not progressing so high, you know that in this country",pos
"Israel-Palestine conflict is not related to religion, but Ahmadiyah and Palestinians are evil",neg
"Indonesia doesn't need to interfere with Palestine and Israel, they care about human rights in other countries, while the human rights issue is for minorities in this country, so that we remember Hamas terrorists and Shia Islam.",neg
"It's really the wrong person who wrote that in Palestine there was a conflict, in fact there were massacres of civilians, children and women, because Israel knows that they will be the result of the struggle against the ruthless Zionists.",neg
"Yes, Lord, hurry up, this cursed elephant and Israel war by winning Palestine and expelling the cursed Israel from Palestine",pos
young man in Mataram was arrested after insulting Palestine and Israel on social media tiktok he uploaded a video insulting Palestine on social media tiktok he then apologized but instead,neg
"Why don't Palestine and Israel use the Indonesian way, it's guaranteed to be safe and comfortable",pos
"OK, stop news about the Gaza-Palestinian vs Israel line conflict, this is just a way to make money, the old scumbags, this conflict will still be very important and become a field for making money from empathetic donations, stop news about the Gazza conflict.",pos
"Look at the behavior of these squirrels, whether they say they are moderate or hardline, they will all bring Christianity to cover the hypocrites who are in the Israel-Palestinian conflict but those who are targeting Christians",neutral
"In fact, there are many who want Palestine and Israel to continue to enter conflict who cares a lot",pos
"In fact, there are many who want Palestine and Israel to continue to enter conflict who cares a lot",pos
"Bro, I'm going to talk about the right to live of the Palestinian people in Palestine, but this war is Hamas and Hamas is Israel, it's not a state.",pos
"he did not do anything wrong, such as violating the country's constitution",neg
"Be careful, don't be provoked by donations in the name of the conflict in Palestine, we are Indonesia",neg
"the conflict is not only Palestine, almost the Arab peninsula, the conflict here is used in Indonesia to make your own profit, Yemen, Syria, Iraq, the conflict over why Kadrun, in Indonesia, it doesn't work",pos
"hope the evil war of terrorism can be ended, amen. Pray for our brothers and sisters in Palestine to be safe, may the conflict between Israel and Palestine be resolved and the end of prayer for our brothers and sisters who are having a hard time on Indonesian soil.",neg
Palestinian conflict is a source of fortune gathering donations,neutral
"He offered a one-state solution but agreed that it would make the conflict even more complex, ideal for the state and the West Bank of Asai, Palestine, and Gaza to be fully under control.",pos
"It's natural for you to divide the rights of minorities in this country because it is your own brother. Supporting you to Palestine is also your right, but supporting you, don't use religious embellishments, bro, why do you lose your senses, yes, in the attitude of the country's conflict",pos
"Even if the name of the Palestinian-Israeli conflict is no longer appropriate, Israel's aggression and the dregs of Palestine's land are, in fact, imagine that we are eating our table, people are pounding on us and kicked out of our homes, and even killing them is the name of the conflict.",pos
the conflict between israel and palestine in all countries must sit factions that support palestine while insulting and blaspheming israel factions that support israel and despise Palestine,neg
"Talking about Palestine and Israel is a matter of parties, that is right and wrong, if the one in the middle pretends to be neutral, it's a sign that a hypocrite has more than a face.",pos
Don't talk about Palestine and Israel haven't defended our two parents,neutral
This country has directed citizens that the Israel-Palestine conflict is a religious conflict,neutral
This country has directed citizens that the Israel-Palestine conflict is a religious conflict,neutral
"If you are Palestinians, women and children, all come out of the conflict area and only the Hamas and terrorist fighters are there, don't you dare to attack Israel.",neutral
really the israel vs palestine conflict is not a religious conflict but people who don't want to know about history and are just blind fanatics with religion will find it difficult to understand,neg
Supporting Palestine with war provocations is not a reason for humans to push Israel to stop attacking,pos
"when we are here fasting and there are holidays there, they are sad, the conflict in Palestine is really complicated, to teach understanding, maybe we should start from the historical path as discussed in this book.",neg
The thick conflict between Palestine and Israel seems to make the public's collective perception of this issue increasingly at its lowest point,neg
"I think for a long time, all I know is that the churches throughout Indonesia are praying that the Palestinian-Israeli conflict will be resolved peacefully and praying that God will give peace there, not Christian faces teach hate against Palestine, please review the tweet, bro",neg
"It's the same thing with the Palestinian conflict, why doesn't every Muslim country send a minimum of 2,000 soldiers?",neutral
"if those related to religion may fail to understand or deliberately want the benefits of the israel Hamas conflict for political importance, the israel and palestine conflict does not relate to religion, the order asks for public education",neg
"Palestine vs Israel conflict, how does covid want Allah if Allah wants to stop it very easily but why is it tough for so long",pos
why is it weird again in a winning position instead asking for a truce,neutral
"What's the point of a meeting between members of the Oki if you can only ask for a truce for the past twenty years, and it's also a stop war with a war like what America did during World War II, if it was only in the middle, maybe Central Eastern Europe would have taken over Asia by the Japanese.",neg
"So we can see how important a ceasefire is for those who insist that after independence from Indonesia, international military operations are almost never open.",pos
The Palestinian conflict is not a religious conflict but more about seizing border areas,pos
We all need to know that national leaders and presidents from the past until now have all talked about the colonial conflict that Israel had brought to Palestine from the past until now.,neg
"I don't support Palestine and Israel because that's why they take care of their country, after all, they're at war not because of religion but politics",neutral
"I don't support Palestine and Israel because that's why they take care of their country, after all, they're at war not because of religion but politics",neutral
"Let's be fair, those who despise Palestine and Israel have the same process, right?",pos
"Palestine-israel conflict doesn't deal with Indonesia, corruption doesn't take care of the people, Chinese foreign workers don't take care of RT RW in Indonesia, terrorists take care of Muslims, what do you mean?",neg
This new conflict and attack adds to the long list of the history of the Palestinian and Israeli conflicts that need to know about the centuries-old conflict,pos
conflict will not heal,neutral
"the conflict will not heal for long, outsiders who know a lot about including sectarian issues in the map of the Palestinian-Israeli conflict, this spice actually makes things worse",neg
"Yup, the main Indonesian netizens who are still too lazy to find sources to read, know Palestine-Islam Israel-Jewish America-Christian sectarians like this model that makes the conflict more complicated and far from finished",pos
"what is the way each person or Indonesian citizen in dealing with the israel-Palestine conflict that has been going on for a long time, let's respect it without insulting each other, everyone has their own way, if you don't like it, it's better to be quiet and let's pray for Palestine.",neg
"Bringing sectarian and religious issues into the Palestinian-Israeli conflict will not solve the problem, which is like adding gasoline to a burning fire.",neutral
"It was Hamas that turned the cornerstone of the Palestinian people's conflict with the Zionists, even though the majority of netizens supported Hamas",neutral
"Usually, Kadrun sells the name of the Palestinian people, but at the end of the donation, other countries are also involved in the conflict.",neg
"There is no neutral information, even the sweet dressing of religion, so the information is like a hoax that is lawful, the Israel and Palestine conflict has nothing to do with religion. Order to ask for public education. Click to read",pos
"There is no neutral information, even the sweet dressing of religion, so the information is like a hoax that is lawful, the Israeli-Palestinian conflict is not related to religion.",pos
We are too busy thinking about the Israeli-Palestinian conflict that we forget that the provincial capital of Banten was attacked,pos
"Is the curse of combat the same as the curse of Israel and Hamas or is it just a curse of combat but not the curse of Israel or Hamas, the conflict between Israel and Hamas",neutral
violent conflict between Israel and Palestinian militant groups dissolves without a sign of a ceasefire,neg
"We all hope that the country must respond quickly to the case in Posso, how can the country respond quickly to a conflict that is far away in Palestine",pos
"snub jews are destroyed by civility on earth, so the earth family must fight and attack worldstands with palestine",neutral
"good morning world wishlist today, hope there will be a truce between Hamas and israel the war is miserable",neg
"The enemies of Hamas and Israel are good, don't bring Palestine",pos
"Palestine's independence has been with me at the United Nations, so if you look at some of the articles about Palestine and Israel, I see that the war is being maintained to make money for Hamas and buying and selling of weapons between Israel's countries is also flooding with iron dome orders.",neutral
"Indonesia runs out of energy, even the collar is all strong, it won't change in Palestine and Israel, because it's the same thing against destiny, what else is it related to religion, because it's not Palestine vs Israel, but Hamas is the mastermind behind it all",pos
"If we discuss Hamas and Israel, the two of them will not finish with that person",neutral
"I personally don't see the religion and faith of anyone who is a cruel victim of terrorists, indeed, the orders for intolerance and terrorism should be more urgent than the issue of Hamas and Israel.",neg
"From the Palestinian-Israeli conflict, I mean the old United Nations didn't have a working function, it was just a meeting",neg
"the benefits for the Palestinian conflict today even though the conflict is called a pure state war between Palestine and Israel, namely Israel seizing land belonging to Palestine while Israel claims Palestinian land is land belonging to those who promised God",pos
"Let's join us, what happened between Palestine and Israel is not a conflict, so if the two sides belong to the same strong, while Israel belongs to the army and abundant weapons, of course, the United States can also support it.",pos
"People who say that the enemies of Palestine and Israel don't care about us, please tell those who said that tomorrow, don't send any more peace troops to the United Nations because conflicts abroad don't concern us, the Jews.",pos
I don't dare to talk about the history of Israel and Palestine because I don't have knowledge about that. What's clear now is that we ask the United Nations to be there so that the war can subside. Hamas and Israel are equally hard and no one wants to lose.,pos
"What do you mean, the conflict in Palestine and Israel is not about religion but about humans, so if you don't want to care, just be quiet, you don't have to act like you know",neg
"General Purn Am Hendropriyono, Palestine and Israel conflict, not Indonesia, it's another matter for them, Arabs and Jews.",pos
"We don't know for sure what happened there between Hamas and Israel, both Indonesia's attitude is not defending one but more towards the middle with other countries to think, encourage them to make peace and find a way out",pos
It's true that Palestine and Israel don't matter. The savage boss is Hamas. They purposely provoked them to disburse international funds and yesterday they bought weapons and they were arrested by the American Patrol who created the Hamas war.,pos
"And I'm the person who says that Palestine and Israel are included in European organizations because if they join Middle Eastern organizations like Oki, the religious conflict will definitely get louder, Lord Rangga, this is a genius.",neutral
"let's defend the human crisis in the Palestinian-Israeli conflict, just use human donations for the victims and pray so that this human crisis is quickly resolved and peace can exist between Palestine and Israel",pos
This is a war that is almost every year the pattern of provocation - Israel retaliates - Hamas attacks rockets - Israel responds with air strikes - ceasefire and then returns to the beginning again,neutral
Be careful the attitude of the conflict between Palestine and Israel must be wise and wise because Palestine has a role in I Indonesia being independent and in accordance with the Opening of the Indonesian Constitution of the year that Indonesia's commitment to colonize the world must be abolished,pos
"The governor is too smart, Palestine, Israel, it's a territorial conflict, you don't have to bring it into the country, Indonesia can break up between supporters of Palestine and Israel, wow please stop this stupid",neg
"try to check on tiktok, fb, ig, twitter, etc. there are so many people who despise israel asking why they didn't catch them, let's play with logic, talk about this war between Hamas and israel, not palestine, this is taking over territory, not religion",pos
"How do they think that Hamas is defending Palestine as a victim and Israel is doing one thing, hating Israel, but Saudi Arabia's puja forgetting that the double standard yen doesn't work, I just have to say it's stupid",neg
"it's all just propaganda that defends Palestine, just looking for donations that defends Israel, doesn't have empathy for the Palestinian conflict and Israel is deliberately not having the good intentions of both parties and their allies to end the conflict for the people who are suffering and lead it prosperously",pos
"Sir, please free schoolchildren who are in prison because they insult Palestine. Don't just sit there, it's not fair, it's very unfair for the small people to be oppressed by the behavior of the Police.",neg
"sorry if you don't go but with me it's a social sanction they get because for it because the conflict between Palestine and Israel is no longer about religion, it's a human problem",neg
"Indonesia's action for Palestine, I hope Mr. Hendropriyono knows this history that the Palestinian-Israeli conflict has been our care for a long time, West with Palestine, Free Palestine.",pos
"United Nations, don't ignore the Palestinian-Israeli conflict, it's not about religion, it's about religion",neutral
"If you want to know, first teach the history of Islamic etiquette, look for the beginning of the conflict between Palestine and Israel, that is the reason why many are defending in the name of religion, you know that the bombing of the Aqso Mosque, the Holy Land, was in Mecca and Medina, so it is still relevant.",pos
"Israel's brutal action against Palestine has violated the right of Palestinians to live the UN must issue an announcement to stop attacking Palestine, the world has condemned the attack",neg
masya allah attacking israel has blindly invaded Palestine,neg
"It's going to be over soon, the boss of the war against Israel, let alone alone, who is getting more and more victims, civilians and stubborn people, what are Palestinians and Israelis supposed to do with their ancestors, they really are brothers",pos
One thing that I think is true about Lord Rangga Sasana is that the Israel-Palestine conflict is not a religious war.,pos
"State conflict won't end. What way does Indonesia work hard to help Palestine, it won't reduce conflict. Say no effect on supporting Indonesia to Palestine for Israel. It's just a waste of time. Indonesia is busy taking care of Palestine.",neg
"As a matter of fact, Lord Rangga's statement about the Palestine-Israel conflict makes sense, they should negotiate peace and then enter the European Union, because if they enter the Middle East, the Arabian Peninsula countries will not want to.",neutral
"I feel sorry for the Palestinians who fought against Hamas and Israel, why did Palestine mention Hamas that the president had forgotten that he himself hates terrorists?",neg
"The order must be present on issues that are developing in Indonesian society regarding the conflict that has occurred between Israel and Palestine, scientific methods and international principles.",neutral
"Later, when the missiles run out, just ask for a ceasefire once the land of heaven and many people enjoy the donations who sell the suffering of living brothers and sisters, Ustad Harry Davidson",pos
Palestine free free Palestine,pos
stupid victim that the israel-Palestine political conflict has become a religious conflict,neg
The ceasefire is a condition for not disrupting Al-Aqsa and not attacking the area of Sheikh Jarrah and it is only a fragile and temporary ceasefire.,neutral
"Let's support Indonesia's command to help Palestine to become an independent country, not with donations, because it's only spoiled because the citizens themselves still need to pay attention, this is more or less like in Palestine, Syria and other conflict countries.",pos
"O Allah, the almighty, the ever-living, eternal, victorious and free, Gaza, Alaqsa, Palestine, Allahu akbar",pos
"You are social climbing, we are like humans, we will definitely help Palestine, who is oppressed by humans, but for your gang, this is the right moment to take profit for your party for the sake of religion, even though everyone knows that the conflict there is not a religious war.",pos
"Allah, protect and be strong, the Muslims in Palestine, O Allah, protect the Baitul Maqdis, O Allah, the free way to complete the land of Palestine from the Zionist occupation of Israel. La Natullah alaih",pos
"Let's pray together on behalf of humans, hopefully this conflict will soon subside Palestine Israel Jerusalem",neutral
The most enemy party and considered a terrorist by the USA is ISIS in the Palestine Israel conflict,pos
